time,row,col,demand
272,1,6,5
327,2,7,42
104,5,4,4
48,1,3,49
305,1,3,55
19,1,4,51
547,5,7,80
69,6,2,0
10,5,0,0
418,4,0,0
386,2,3,160
519,7,6,67
190,5,4,0
696,6,3,0
172,3,5,34
608,2,5,11
319,4,4,6
55,5,3,0
652,7,2,0
254,7,3,17
693,2,6,247
16,7,1,0
369,6,1,0
415,3,3,19
402,3,1,11
317,4,5,26
237,2,2,34
556,2,3,84
5,7,4,0
29,4,3,37
409,4,5,94
149,4,7,0
681,0,7,0
458,7,4,0
703,0,7,359
366,5,4,7
140,6,3,39
331,1,2,20
518,2,6,67
197,1,7,5
602,3,3,82
216,7,5,8
149,4,1,0
721,0,0,14
579,4,0,0
335,6,6,36
46,3,0,6
506,4,3,53
64,7,1,0
624,5,0,0
705,4,2,0
299,7,7,0
113,7,0,0
56,5,4,30
455,4,4,106
240,2,1,0
422,5,0,0
522,5,2,0
581,3,0,0
331,6,3,0
271,4,6,0
468,4,6,34
294,0,2,9
336,4,2,0
711,6,4,0
525,7,4,0
50,0,7,6
530,7,4,0
513,2,0,0
681,3,4,12
188,4,5,43
73,7,1,0
306,5,1,6
360,7,2,0
553,6,5,26
122,0,2,21
217,4,1,0
649,0,1,20
708,6,7,13
255,1,0,5
579,4,3,71
438,7,6,8
296,4,7,0
677,3,3,54
174,7,6,12
170,0,1,0
201,4,0,0
653,5,0,0
163,6,1,0
120,7,4,0
57,7,7,21
21,4,6,249
719,1,2,134
513,2,7,0
40,7,1,0
127,7,1,0
528,4,0,0
333,3,3,61
252,2,0,14
129,6,7,11
183,3,5,31
463,5,2,0
541,3,3,89
394,5,7,0
193,0,6,25
619,3,3,121
322,2,1,0
439,6,5,13
329,5,0,0
614,4,2,0
82,5,0,0
38,4,2,0
552,0,4,210
620,2,3,36
178,6,6,0
21,4,1,8
311,4,0,0
37,7,1,0
427,6,2,0
391,2,1,0
268,6,2,0
351,3,2,48
526,4,5,237
670,6,5,20
585,2,0,0
576,3,0,10
51,5,4,6
433,5,0,0
436,4,0,8
429,3,2,39
380,1,4,107
509,1,1,0
449,3,4,25
87,5,0,10
247,5,7,0
604,5,5,82
153,5,5,263
551,0,6,710
538,0,4,9
436,5,4,53
390,2,7,18
540,1,4,65
1,1,2,0
328,1,6,77
460,7,5,8
70,1,1,3
141,4,4,80
303,6,3,0
18,4,3,77
412,1,2,39
588,4,5,17
726,3,5,5332
516,4,6,9
638,0,4,11
445,5,6,13
576,5,3,17
434,5,6,66
535,1,6,9
526,0,7,281
14,3,1,19
615,7,4,0
531,7,3,0
696,5,3,22
641,6,1,0
434,0,4,131
520,6,0,0
42,7,0,0
317,6,3,0
661,4,1,39
154,4,4,55
48,0,0,3
477,0,4,61
597,6,3,10
610,5,2,0
614,2,5,82
218,1,6,26
529,2,5,135
29,3,1,37
362,2,2,57
223,2,1,0
71,1,4,19
422,5,2,0
241,1,4,0
582,7,5,0
301,3,0,0
596,6,1,0
520,7,7,38
617,0,1,11
597,6,7,78
606,0,3,57
155,0,6,132
541,7,4,0
399,7,7,37
376,6,7,7
237,2,5,55
177,7,2,0
655,3,1,0
273,2,0,0
546,0,4,71
75,5,6,0
727,4,6,2242
598,4,1,0
393,6,3,0
52,2,6,3
454,5,6,53
345,1,7,0
486,1,5,8
243,7,2,5
79,6,3,0
625,7,1,0
347,3,4,10
36,2,2,37
711,0,0,0
63,1,2,69
65,5,4,19
653,5,1,0
552,0,7,293
358,1,7,146
671,0,3,216
219,4,6,29
596,3,7,105
551,3,3,89
573,7,5,10
493,0,5,59
522,5,7,99
359,7,6,6
574,7,2,0
575,1,6,864
238,1,0,0
8,0,5,24
602,3,4,121
32,4,2,0
475,6,4,0
477,5,7,21
311,4,7,49
548,5,5,80
174,7,1,0
428,6,4,7
10,6,6,147
387,4,0,0
577,3,4,142
60,4,6,36
467,1,7,0
28,5,0,0
166,2,3,128
359,7,3,0
133,6,2,0
471,4,5,82
272,0,4,0
373,7,1,0
596,7,7,10
84,1,0,0
489,0,6,0
205,4,4,40
141,5,6,163
49,1,4,9
511,7,4,0
138,7,6,0
198,5,0,0
379,7,7,7
201,0,4,5
519,4,4,76
573,5,7,58
590,0,3,176
312,1,0,0
485,2,4,28
249,7,7,0
535,3,0,0
477,4,0,0
397,4,0,7
187,3,2,0
727,2,2,1298
628,2,3,86
285,7,1,0
509,6,2,0
509,0,2,9
419,0,4,0
347,7,7,6
456,6,6,138
3,3,1,8
69,5,2,0
503,3,1,14
610,2,4,11
401,6,7,0
367,1,5,7
64,3,0,0
577,4,2,0
19,7,4,8
329,7,3,0
70,5,3,0
144,3,4,37
659,1,7,0
554,4,4,84
637,3,7,19
551,4,1,40
168,1,4,0
538,6,3,0
549,0,6,439
160,3,4,139
694,1,2,128
499,2,3,95
264,6,1,0
498,0,6,145
63,5,7,34
691,4,7,0
459,3,4,77
710,0,5,0
272,0,7,0
128,4,1,0
191,2,1,31
425,1,6,87
390,1,0,0
86,0,4,98
487,3,5,14
456,7,7,0
458,0,4,82
416,6,0,0
255,3,1,0
578,1,6,186
342,7,4,6
396,3,7,0
583,2,2,0
263,2,0,0
611,3,2,0
524,4,1,23
435,3,5,91
91,7,7,6
117,4,0,0
636,7,2,0
175,4,0,0
242,4,5,22
683,2,1,0
704,7,1,0
214,0,2,33
609,1,7,0
226,1,6,5
344,7,7,0
339,2,2,64
83,1,1,0
568,2,0,0
617,6,3,11
563,5,2,0
729,1,4,236
55,6,5,3
230,3,1,5
47,5,4,11
575,6,4,52
687,6,6,0
58,7,1,0
88,3,3,38
339,6,7,10
254,3,2,9
306,6,3,0
45,2,0,0
668,7,4,39
540,6,4,9
353,7,4,10
707,6,0,0
37,5,6,32
649,6,2,0
556,1,3,94
207,0,6,88
12,6,0,0
568,1,5,184
722,1,2,309
676,2,5,161
18,1,2,120
39,4,1,14
693,4,7,41
11,5,4,24
12,4,3,11
725,3,2,59
377,5,5,142
126,6,6,0
407,6,0,0
591,3,7,115
529,1,3,71
723,2,0,0
688,3,3,74
4,3,3,11
459,1,5,48
191,1,7,24
672,0,1,12
659,0,5,12
124,1,3,0
482,7,1,0
370,2,0,0
252,6,0,0
352,4,0,0
481,3,5,281
703,2,1,13
730,4,7,82
689,3,6,0
140,4,6,1041
413,7,5,19
249,5,7,0
307,1,2,83
576,1,1,10
568,0,0,10
9,4,4,71
64,0,4,207
728,2,6,3208
723,5,0,0
555,4,5,74
409,6,7,19
613,6,6,0
171,0,1,0
174,0,2,0
711,1,0,0
15,1,0,0
587,7,5,0
174,7,7,0
400,4,6,78
385,7,5,11
316,7,2,51
586,6,3,0
338,4,6,210
493,5,2,14
239,2,3,29
563,7,0,0
537,0,4,0
592,5,4,54
493,5,6,59
46,6,2,6
492,3,1,8
467,2,4,8
554,2,2,58
278,5,7,0
386,1,5,167
190,1,5,81
392,6,7,0
658,6,4,12
730,3,1,45
38,6,0,0
17,1,6,546
612,6,2,0
476,7,4,13
179,1,2,12
228,4,4,5
657,5,1,0
593,1,4,78
407,5,1,30
106,0,3,23
621,5,5,46
418,6,4,0
96,3,6,56
459,4,2,0
159,4,4,18
345,7,2,0
618,2,5,46
503,2,1,8
687,6,1,0
528,1,0,0
615,0,6,28
548,2,1,0
474,4,7,34
624,4,1,11
452,4,6,25
702,5,0,0
380,0,2,57
462,4,7,13
624,4,2,19
703,7,5,22
470,0,3,289
662,0,5,153
131,5,2,0
406,5,6,138
67,0,1,12
380,3,6,159
176,1,6,0
124,6,1,0
587,7,1,0
261,5,4,27
303,2,6,64
400,1,6,167
195,3,2,0
390,0,3,0
661,7,7,31
678,2,1,0
474,6,7,42
703,6,4,56
456,5,7,103
395,5,7,7
702,2,2,78
572,6,3,10
525,4,6,257
569,0,7,135
494,4,1,0
16,2,5,213
93,3,6,123
635,1,3,11
554,3,3,100
391,6,4,0
523,2,7,143
388,7,4,7
225,6,6,0
387,0,4,53
588,4,1,0
466,1,5,0
658,5,2,0
579,3,4,54
71,2,1,0
139,2,0,0
28,3,1,3
217,6,3,0
560,2,5,0
192,6,5,33
424,6,7,12
209,0,3,36
491,5,2,0
95,2,0,0
78,2,0,0
316,0,6,87
142,0,0,0
465,5,6,0
117,0,4,33
296,4,3,74
562,1,4,0
51,0,5,3
348,2,2,6
221,2,4,5
658,5,7,0
147,0,7,4
97,2,0,4
615,3,2,28
3,2,4,0
274,5,4,0
248,5,7,14
539,6,2,0
125,7,5,0
184,2,7,34
571,3,3,94
523,5,1,0
307,7,5,49
57,5,2,0
416,2,4,12
668,7,0,0
146,7,0,0
74,0,3,16
63,0,1,3
253,6,1,0
680,5,7,0
239,4,5,21
432,2,0,0
223,1,4,5
56,0,0,15
435,3,4,139
314,4,0,0
21,3,7,8
672,1,3,161
719,5,3,22
117,2,1,13
535,7,6,0
544,4,7,215
644,3,0,19
187,7,4,12
171,4,5,0
486,3,2,0
335,3,2,16
711,7,6,13
476,6,5,199
559,2,6,26
536,5,0,0
114,1,4,27
182,0,1,4
597,3,3,142
19,4,5,292
376,1,6,85
654,3,5,31
27,1,0,0
457,3,5,146
625,7,5,49
361,5,3,0
696,7,6,43
426,3,3,55
658,6,2,0
373,4,4,96
489,7,6,0
163,3,3,190
587,4,6,0
333,7,0,0
360,0,6,930
674,1,5,107
264,7,4,5
311,3,3,64
320,4,1,0
266,7,2,0
263,5,4,9
580,1,7,88
714,2,2,91
317,6,0,0
185,2,6,27
39,6,3,18
17,2,6,660
270,6,4,0
428,4,0,0
588,3,5,71
346,0,1,0
25,1,1,0
131,4,7,261
567,4,4,135
717,3,3,156
728,1,2,259
394,2,4,0
348,3,1,0
249,1,7,0
101,2,7,0
628,7,5,86
627,4,0,11
563,6,4,0
48,5,2,12
504,2,2,47
222,1,3,8
458,6,2,0
245,0,1,0
125,6,4,0
682,3,7,12
492,3,4,45
289,5,3,0
513,1,0,0
291,3,3,0
502,4,0,0
317,7,7,6
229,0,0,8
717,3,0,0
330,1,1,0
420,3,7,19
262,5,1,9
360,2,6,1242
541,5,0,0
415,4,4,19
239,6,0,0
515,1,7,0
423,7,3,0
629,6,4,30
488,4,3,50
419,6,2,0
468,1,7,34
270,2,7,18
527,1,2,114
587,2,2,10
103,0,1,0
636,4,4,11
155,2,6,238
563,1,2,10
201,1,7,0
432,6,7,40
452,5,4,20
338,4,2,0
97,6,5,13
157,2,1,4
210,6,5,16
29,4,6,0
665,5,4,82
374,0,3,159
12,1,5,276
494,6,2,0
316,6,0,0
384,7,5,37
426,1,7,82
728,0,5,1062
433,7,3,0
67,7,2,0
410,4,4,63
269,0,5,9
514,2,5,9
291,1,3,0
273,6,7,0
601,3,7,295
435,6,3,0
507,7,5,15
707,3,0,0
197,6,5,5
61,7,6,0
259,5,4,17
151,5,2,0
725,5,3,23
337,7,7,0
155,3,6,110
504,0,1,0
86,4,6,739
694,1,6,226
634,0,6,0
727,7,4,95
544,4,3,31
94,3,6,152
518,0,4,53
161,7,0,0
141,3,5,233
176,7,6,0
21,1,5,145
457,3,7,21
192,5,2,0
247,2,6,0
57,1,6,126
218,5,4,5
476,7,5,8
538,3,4,15
566,5,7,68
361,4,2,0
191,0,6,12
391,7,0,0
349,0,7,44
335,6,4,26
104,1,2,6
419,1,4,0
352,6,7,17
417,4,3,0
15,3,3,44
726,1,0,0
44,7,5,6
122,0,4,7
347,2,1,0
536,6,3,0
380,6,4,0
497,2,2,72
355,0,4,75
630,3,5,60
76,7,2,0
692,3,3,0
545,3,5,190
156,1,2,362
436,1,6,40
505,0,6,342
482,4,1,0
272,3,6,9
53,0,3,3
29,7,3,0
197,0,1,5
362,3,4,74
529,5,2,55
220,6,4,0
570,2,2,74
350,4,2,0
56,2,7,66
590,0,7,88
239,2,0,26
341,2,7,37
664,6,1,20
195,4,1,20
726,5,4,531
147,4,2,0
278,1,4,5
423,2,4,226
333,4,3,109
145,0,5,37
19,0,3,140
479,1,7,111
133,1,1,4
274,6,7,5
5,3,7,0
434,4,6,124
676,4,4,66
551,5,4,31
537,6,6,0
125,0,5,0
660,5,7,0
176,4,6,0
47,2,7,20
654,0,3,31
251,6,6,0
65,7,6,49
44,4,3,77
483,0,2,22
80,6,4,6
220,5,0,0
688,5,6,33
300,0,0,6
17,5,6,194
272,7,6,32
227,4,6,0
58,6,4,9
169,7,7,0
413,6,6,0
330,5,1,0
613,2,7,18
466,2,5,0
725,6,1,0
38,5,2,3
557,6,3,0
390,5,5,7
727,0,4,635
575,5,4,52
609,7,7,0
274,0,3,9
94,3,3,47
122,7,5,4
97,0,0,17
586,3,1,0
523,3,3,137
594,7,2,0
220,2,2,5
594,5,0,0
172,7,7,4
14,3,0,0
525,4,2,0
595,5,1,10
188,7,0,0
287,4,4,52
464,7,4,0
692,7,7,0
350,0,5,81
311,4,3,104
478,0,3,77
101,4,5,0
123,3,1,4
647,6,6,11
637,2,4,19
379,7,2,0
167,7,2,0
99,4,2,13
13,5,3,8
464,2,2,0
719,2,1,0
688,4,5,107
337,5,6,233
691,0,3,0
237,4,5,68
19,5,4,22
440,4,7,0
302,4,6,68
387,7,0,0
446,6,0,0
726,0,4,1194
294,2,0,0
42,1,0,0
207,3,6,48
282,0,3,29
139,7,2,0
225,1,6,16
442,0,0,0
483,4,2,0
77,6,0,0
156,4,4,32
437,2,4,78
627,4,3,37
136,5,6,331
11,0,6,208
405,0,2,23
418,1,7,0
10,6,2,0
95,3,3,19
449,3,1,25
579,2,7,88
711,7,3,0
239,4,6,26
269,6,5,0
257,2,4,50
490,7,0,0
499,7,0,0
305,4,0,6
674,2,5,288
545,6,1,0
158,0,6,304
660,7,2,0
281,2,4,14
449,4,3,91
317,1,3,20
113,7,2,0
336,1,5,260
513,1,5,0
260,1,5,72
27,2,6,0
189,2,2,12
479,4,1,21
336,2,2,48
190,4,2,0
586,4,2,0
215,0,6,96
114,0,1,0
313,1,4,42
81,0,7,152
460,5,7,42
142,5,7,11
427,7,0,0
128,1,5,4
22,4,0,0
373,5,0,0
231,4,6,13
612,1,5,18
410,3,4,75
643,1,6,67
132,5,0,0
218,0,6,93
130,3,7,48
361,6,2,7
486,7,6,0
456,7,0,0
161,4,5,234
186,1,1,0
46,7,4,6
412,6,5,31
638,0,5,37
246,7,6,5
60,7,6,6
426,5,1,7
58,1,5,681
651,1,1,12
394,3,7,0
371,7,7,0
667,1,0,12
311,7,5,30
584,2,2,0
643,3,2,19
258,3,4,31
719,4,7,112
47,1,7,34
680,1,4,0
186,7,0,0
668,5,2,12
615,6,5,36
560,0,5,0
159,3,1,23
43,3,6,1505
580,6,2,0
465,1,1,0
105,0,2,27
606,4,3,103
59,5,1,3
197,2,1,0
571,0,5,177
592,1,2,98
484,7,3,8
381,7,7,22
541,1,3,111
215,6,3,5
198,2,7,5
614,3,5,75
361,5,4,11
644,7,7,0
230,6,0,0
365,6,5,39
116,3,5,89
315,4,6,61
511,1,3,15
168,3,5,235
518,6,4,67
512,0,7,0
123,6,7,4
210,0,5,154
631,3,3,0
353,1,1,0
569,0,3,84
629,5,1,0
241,5,1,0
372,6,4,0
53,2,4,0
688,6,4,0
76,0,5,4
14,2,2,55
325,1,1,0
177,5,5,0
273,5,1,0
511,4,3,105
82,7,0,0
659,1,6,388
392,7,0,0
515,6,7,0
218,7,1,0
201,6,4,0
46,0,0,14
44,3,2,9
161,6,2,0
601,6,3,0
150,4,0,0
534,3,0,0
299,2,0,0
442,2,4,13
721,7,6,14
195,0,0,12
334,7,6,0
645,2,7,116
105,3,1,4
386,4,4,101
595,7,3,0
169,7,5,4
603,5,5,75
513,7,1,0
651,4,4,20
302,0,7,172
230,3,7,13
355,4,2,0
235,0,5,16
56,4,3,6
627,1,0,11
63,3,5,406
410,1,7,164
577,7,1,0
165,5,6,106
697,1,2,134
592,7,0,0
331,3,2,10
122,4,4,4
651,1,2,39
664,7,5,0
167,1,6,414
264,3,4,29
325,5,0,0
324,1,5,20
610,2,6,18
351,4,5,64
94,2,5,98
475,7,1,0
417,4,6,0
413,5,5,63
669,6,3,31
106,3,4,17
70,6,7,27
30,5,3,0
346,1,4,17
197,2,2,12
467,7,0,0
678,1,5,66
551,7,7,31
12,4,0,0
572,3,3,177
344,1,1,0
510,5,2,9
558,2,3,26
619,2,2,28
192,3,5,25
210,1,6,121
585,0,1,0
684,6,3,0
33,3,7,100
444,3,5,8
433,2,4,184
43,4,7,347
731,0,6,191
83,3,1,22
212,5,1,16
284,0,2,32
699,0,1,0
374,3,5,103
202,7,0,0
336,1,1,0
436,3,1,0
240,5,4,0
470,3,2,13
409,2,5,532
347,2,3,6
231,7,5,0
607,0,1,11
387,0,7,53
23,1,2,19
459,6,0,0
559,5,0,0
126,3,2,0
729,2,0,0
703,6,5,35
651,6,1,0
607,5,3,0
558,7,7,10
632,0,3,0
477,2,5,268
553,4,2,16
457,7,3,8
434,0,1,13
488,4,1,0
129,1,3,320
119,0,5,27
661,7,4,31
158,3,3,41
523,5,5,91
406,2,3,131
707,3,7,56
695,3,0,0
250,7,1,0
288,4,7,55
352,7,7,0
39,5,3,138
346,5,7,0
239,3,7,26
653,7,0,0
166,7,2,0
354,5,0,0
375,2,7,135
572,1,6,252
120,4,3,46
239,1,1,5
175,3,0,0
97,1,2,20
447,5,4,0
338,3,4,91
666,6,2,0
249,1,3,5
214,7,4,12
657,3,6,0
394,0,3,0
233,4,2,0
55,1,2,3
283,4,7,32
7,7,2,0
449,4,0,0
90,4,4,85
173,7,7,4
39,2,7,143
679,2,7,0
250,1,2,9
41,6,7,0
286,2,0,0
257,3,5,94
149,6,0,0
51,3,2,0
115,6,4,23
284,0,6,32
684,2,3,33
274,2,2,0
533,4,2,0
78,1,5,0
628,5,3,11
266,2,5,56
523,4,3,53
661,6,1,0
187,2,6,58
357,3,3,114
443,6,7,0
576,7,2,0
245,7,0,0
418,0,7,0
134,1,6,122
244,0,3,0
181,1,2,4
159,0,4,91
679,0,2,0
148,4,1,0
58,7,5,0
534,6,2,0
369,5,1,0
124,5,7,0
4,3,6,0
698,7,2,0
596,2,2,44
661,4,5,71
692,3,6,0
121,2,3,52
137,4,7,56
211,4,1,20
720,2,1,23
142,4,0,4
218,4,0,0
134,0,5,83
567,3,6,200
48,5,6,9
656,2,0,0
460,1,4,8
308,5,2,0
526,0,1,15
123,4,5,13
353,4,7,64
169,0,0,0
55,3,2,0
445,5,3,0
647,3,6,157
80,2,1,0
520,4,4,76
493,6,3,0
503,4,1,0
231,3,2,21
337,3,2,6
151,6,0,0
361,6,7,0
79,7,4,0
718,0,2,69
277,4,1,0
389,4,2,7
693,0,7,247
695,5,3,12
134,0,0,21
16,7,5,24
338,7,3,6
555,1,3,116
171,2,3,0
538,0,3,0
443,7,5,0
558,5,2,0
413,3,6,82
639,5,5,49
539,1,5,25
223,5,3,0
253,2,3,22
611,5,1,0
308,6,2,0
251,2,1,0
115,3,5,56
652,4,1,0
138,1,5,348
357,1,4,118
78,4,6,0
508,2,6,176
119,4,5,17
144,2,3,37
39,7,7,32
436,7,2,0
20,1,2,38
707,7,2,0
413,2,4,24
643,6,7,11
392,5,1,0
244,0,4,0
133,1,6,74
584,1,6,0
233,6,5,21
13,7,3,3
186,1,5,24
212,4,3,12
49,5,6,9
465,6,5,13
384,5,1,18
131,5,5,59
30,7,6,0
94,7,7,16
185,2,7,27
706,7,5,22
328,7,5,0
124,1,1,0
527,6,4,38
342,7,1,0
712,7,7,0
96,3,5,54
3,5,2,0
179,0,3,4
12,6,4,11
590,0,1,10
114,0,5,37
567,2,2,110
680,2,3,0
725,6,4,73
711,5,4,0
420,5,0,0
78,1,2,4
273,7,7,0
417,6,0,0
191,6,7,0
96,6,3,13
393,7,5,0
579,0,0,0
599,4,0,0
257,4,1,14
578,5,3,0
542,5,5,111
57,6,6,12
629,1,7,30
168,3,7,15
261,7,3,14
574,5,4,10
61,2,3,147
545,5,3,55
549,4,6,624
363,3,2,11
190,3,3,19
310,3,0,0
414,7,3,7
359,6,7,33
429,1,1,7
103,4,2,0
311,5,1,0
648,5,5,122
239,2,2,34
322,7,4,0
522,0,7,161
693,1,7,342
495,4,6,50
599,6,6,17
699,5,3,22
349,5,4,10
587,2,0,0
243,2,1,5
466,3,1,0
339,4,7,17
576,7,6,0
93,7,6,19
91,0,6,221
555,0,7,158
13,0,4,51
570,3,6,293
432,0,5,91
164,1,3,132
55,6,0,0
729,3,6,1144
331,5,0,0
473,1,0,0
198,0,2,0
192,3,7,20
508,0,7,53
292,6,4,15
533,4,0,0
166,6,0,0
98,1,2,23
470,0,0,13
538,7,7,0
236,7,7,8
663,5,7,31
185,3,2,7
555,5,6,32
508,6,4,0
53,3,7,0
326,0,6,83
252,2,6,31
675,4,4,119
377,2,1,0
466,4,3,0
32,0,2,29
731,4,6,82
683,4,2,0
611,3,0,0
161,6,0,0
62,6,0,0
603,6,4,36
487,5,5,14
139,6,3,17
514,5,0,0
81,3,1,10
722,6,1,0
71,5,1,0
114,6,6,4
236,6,2,0
19,4,0,14
603,2,7,121
405,3,5,417
59,2,1,0
599,4,5,203
721,1,3,141
92,5,0,0
308,5,7,68
42,3,1,14
465,3,3,13
333,5,3,6
488,0,7,0
426,4,1,19
155,6,5,14
561,7,5,0
453,3,5,66
318,5,0,0
520,7,5,9
701,3,7,134
385,7,3,0
41,7,3,0
731,5,1,23
545,1,2,55
718,3,0,13
395,5,1,0
54,5,6,3
24,7,5,0
328,0,3,57
456,2,7,111
113,3,6,46
474,0,1,21
181,6,3,0
364,2,0,0
113,1,6,17
58,1,3,403
135,2,1,4
682,0,3,12
712,4,1,0
410,6,0,0
729,1,0,0
712,3,1,0
623,2,5,185
471,4,7,82
411,3,0,0
16,7,7,5
111,0,5,27
345,2,4,0
145,5,5,41
690,2,2,0
542,1,4,120
50,1,2,15
127,1,4,0
327,3,1,6
711,4,1,0
14,6,6,3
501,4,1,22
684,4,5,33
192,4,0,0
412,0,4,43
259,4,2,0
506,4,6,137
297,2,5,0
244,2,3,14
466,5,2,0
216,4,4,8
151,2,5,4
375,7,7,22
510,6,5,0
245,1,0,0
170,7,3,0
3,7,6,5
728,2,7,2550
623,4,0,0
212,1,4,81
365,1,3,39
533,5,6,31
697,2,5,259
238,4,4,80
65,2,5,482
728,1,5,1806
693,1,4,95
470,3,3,27
496,7,2,0
158,1,5,471
687,1,7,0
326,3,0,0
492,6,3,0
702,6,1,0
376,1,3,358
358,4,2,17
464,5,5,8
372,3,0,0
130,5,5,115
456,7,1,0
451,2,7,73
35,1,6,433
649,5,2,0
626,5,2,49
495,5,4,8
163,6,6,14
547,5,2,9
529,7,0,0
699,1,3,182
535,5,0,0
334,5,6,170
470,0,4,61
668,2,4,286
616,1,4,64
75,2,7,0
637,6,5,86
151,5,6,0
272,1,3,0
301,7,1,0
693,4,4,140
215,3,2,33
113,0,3,37
249,6,0,0
706,3,1,0
7,0,1,0
236,6,7,0
197,3,0,0
284,6,6,32
619,6,1,0
697,7,2,0
687,6,5,0
251,5,2,0
712,1,4,0
103,4,1,0
383,5,6,557
544,2,7,89
585,1,0,0
93,5,2,10
112,4,0,4
220,1,7,5
239,3,3,21
435,1,5,40
289,7,3,0
266,0,3,23
579,0,4,61
47,4,0,0
68,2,4,135
563,3,7,16
408,1,6,1107
263,0,1,0
538,1,3,9
12,5,0,0
273,7,3,0
234,6,0,0
155,2,3,139
533,5,5,31
294,3,0,0
380,4,1,0
427,0,3,125
242,3,0,0
711,2,7,13
576,5,2,0
677,1,3,119
396,6,6,0
706,2,7,69
31,3,7,0
724,2,6,3717
546,0,3,175
528,0,7,209
611,7,2,0
332,4,0,0
325,6,0,0
129,2,4,205
603,1,7,121
333,0,3,67
564,5,3,16
297,0,5,0
353,1,4,75
180,0,4,7
127,4,7,11
95,7,6,19
142,2,3,63
712,0,2,0
321,0,3,6
286,6,2,0
361,7,1,0
510,2,1,0
424,6,2,0
415,0,4,24
705,4,4,56
253,5,5,27
607,1,7,46
664,0,5,141
278,7,0,0
549,2,7,80
135,6,4,13
287,5,4,14
169,7,0,0
209,7,3,0
370,7,6,0
650,6,4,39
145,2,6,62
510,0,5,15
35,2,4,435
718,7,5,0
21,2,4,22
699,1,4,35
113,4,5,20
571,6,5,32
647,5,7,108
294,7,1,0
698,3,1,22
702,5,6,471
543,7,6,0
138,2,1,0
93,2,3,184
78,3,7,0
506,6,0,0
176,0,6,0
121,0,1,0
310,7,7,55
332,1,0,0
179,3,5,7
287,4,3,154
9,5,3,33
530,1,6,190
365,3,6,107
442,5,1,0
716,0,1,0
201,1,3,8
115,6,6,20
253,1,1,0
269,1,4,9
327,4,5,51
80,5,7,10
483,6,1,0
694,2,2,74
692,2,7,0
448,4,5,45
362,2,5,170
307,5,3,9
234,0,5,16
486,0,0,0
562,7,5,0
347,3,5,17
591,0,3,149
646,1,3,194
159,2,6,377
488,2,1,0
490,0,0,0
526,4,4,99
569,4,0,0
694,4,6,107
489,2,1,0
232,6,5,5
455,7,4,0
580,6,4,17
84,1,4,117
229,3,3,5
333,1,6,293
554,2,0,0
191,1,4,24
376,1,0,7
618,4,7,92
240,7,3,0
576,6,0,0
323,1,6,32
373,5,5,85
400,5,5,66
716,2,0,0
603,2,0,0
681,5,3,0
76,4,7,10
371,7,3,0
189,2,4,77
513,7,0,0
318,2,6,26
226,1,4,5
248,0,0,0
121,0,6,21
677,3,2,0
25,0,7,9
228,6,5,8
154,4,2,0
518,1,1,0
482,2,5,203
540,2,5,71
615,2,6,64
72,4,5,38
352,5,6,17
594,0,7,210
372,3,3,35
654,7,5,0
82,7,3,0
709,0,2,13
184,0,5,24
229,4,3,21
261,1,6,50
624,5,1,11
389,3,4,89
682,0,5,0
594,1,6,186
227,2,1,0
50,7,0,0
15,5,6,46
458,2,6,69
696,0,0,0
648,0,3,153
459,4,4,69
141,5,5,87
483,4,5,131
345,4,4,0
394,0,0,0
519,4,1,15
168,1,1,4
511,3,6,15
106,4,3,20
700,7,0,0
154,1,3,114
377,0,6,220
259,7,5,22
658,2,5,0
235,1,0,5
64,5,2,3
415,2,3,12
129,0,7,240
320,2,2,0
543,2,3,255
203,5,0,0
564,1,3,100
626,4,5,134
600,5,2,11
640,2,6,116
214,1,2,56
539,2,6,0
471,6,7,90
120,6,7,24
533,3,3,25
94,1,7,53
69,5,5,72
118,6,6,4
17,2,0,0
60,7,7,0
75,1,7,4
25,6,4,9
652,2,4,51
357,5,5,54
250,4,3,5
315,1,7,83
663,4,7,204
525,1,6,228
44,1,1,3
236,1,0,8
154,1,2,151
440,4,4,13
87,3,2,26
511,7,3,0
416,2,1,0
375,2,1,7
134,7,5,17
453,1,5,45
414,3,4,7
78,2,4,0
383,6,5,28
629,7,5,11
644,6,3,19
383,7,7,7
728,5,4,191
420,5,1,0
440,1,0,0
607,1,6,11
288,7,6,25
171,0,2,0
52,5,4,3
325,0,6,61
104,3,4,4
46,6,0,0
180,2,0,0
228,4,7,13
359,6,3,6
479,2,2,34
198,7,1,0
117,7,3,0
266,1,4,5
168,5,4,27
221,6,5,0
691,2,4,0
168,5,0,0
463,7,5,0
600,6,4,46
629,1,1,19
202,4,7,8
246,0,4,0
723,0,5,812
512,7,5,0
307,0,0,0
645,4,5,157
27,7,3,0
50,2,0,0
399,4,6,66
671,7,2,0
32,3,2,0
194,5,7,20
102,2,6,0
731,3,7,132
649,2,6,204
262,2,7,14
468,1,5,56
418,5,2,0
126,7,0,0
593,4,1,34
606,4,7,46
682,2,1,12
276,2,0,0
319,3,4,10
98,2,3,13
438,3,6,33
366,4,3,120
154,3,7,69
133,4,4,17
146,7,4,0
562,3,4,0
702,1,7,246
48,5,1,0
37,2,4,66
421,0,2,113
217,0,5,34
627,1,5,86
48,0,6,21
168,0,4,69
303,0,0,15
421,6,5,7
708,7,4,0
431,1,1,31
320,6,4,0
684,2,4,21
